item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/914,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""66c1be7c-0e64-4069-abe2-28c0c056fe4c"",""conversationId"":""f5d81a02-b0d7-4d9d-9d7a-ac1c24df0c39"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/915,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7ef40f32-dd8c-4c97-98b3-c891e7830caf"",""conversationId"":""b78ba25b-73b7-4b46-a4d9-1e86c8f42122"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/916,0.0,None,14,17875.4,groq,2135,stop,
gsm8k/test/917,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cb99b421-e0dc-4490-a75f-c92e9f8562cb"",""conversationId"":""d61d643a-cb6f-474c-8989-db03d59d711b"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/918,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""59ec5d10-4f9f-47d9-82b0-781def5ed933"",""conversationId"":""5a73eb44-46fd-4fdf-a83f-68f872643df9"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/919,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c618def9-bc00-4d00-9d47-ced5083c68ab"",""conversationId"":""9d81e997-b175-4d2d-beb0-c90a46dd1d09"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/920,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5cf274f6-e56d-4e7e-af4e-11a129b57f4d"",""conversationId"":""1d0128ae-8ed4-4e70-8320-ddd72deba88d"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/921,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e258c86e-4334-4afb-b21c-7318cda7af66"",""conversationId"":""504d4462-bcfb-4120-ae73-db85a8e4c638"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/922,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""83bcd245-bb65-4512-ad7a-777572f8df5a"",""conversationId"":""2cbdc33a-b729-4cfb-9525-59c2d959a965"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/923,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a9b97e48-59eb-4797-aae4-5a6e0db9fe1b"",""conversationId"":""a4768487-5b19-4c9e-95cf-5e4610470c57"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/924,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f714f1bd-9a87-4c49-8100-222ddd6bc7b5"",""conversationId"":""b54c2011-3cad-4515-976b-24df5c50fa34"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/925,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ae014596-1649-4d33-8c02-9e463527ce29"",""conversationId"":""62908026-d95f-4ad6-b00d-8f5fce558ec3"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/926,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0d7b9a08-12c6-436c-bd61-0ca1e965b999"",""conversationId"":""698c3761-2bdc-458e-b2c3-ac1097cceaff"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/927,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""33155498-73a0-46a2-a436-72f6fcaec5a3"",""conversationId"":""9ede1318-f0e3-4a0d-8105-e2ab20520383"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/928,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""daeddbb3-06b9-4a47-ab25-54a52e14b996"",""conversationId"":""7c825491-00d7-4f16-b77a-917f1c2f6dfc"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/929,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2fd3f722-4edb-43c7-8011-9eb5763ec96b"",""conversationId"":""d62bf520-cda1-45ad-8c9b-4a3f6b1009d3"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/930,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""796be503-f902-4a1f-a44f-794f440b1b68"",""conversationId"":""00c87a10-6868-4ec4-b8d8-e624e172f915"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/931,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f96c6b41-f2e1-4799-a8f0-5cfa64dc8314"",""conversationId"":""26e80a23-8853-4bf8-a75f-ad55a43e1e81"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/932,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0b33ec3e-4ed4-4cff-b42a-80cfaf1c0444"",""conversationId"":""e438544e-8399-45a5-b884-fcf1b5228673"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""openrouter"",""outcome"":""failed""}]}"
gsm8k/test/933,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""09004675-b7bf-454d-a900-0ff59e7bb66a"",""conversationId"":""e1d551ee-bd1d-496a-a13d-913a8ebc9378"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/934,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c2e63962-f595-472f-a83a-c0e07b11b5e8"",""conversationId"":""3bf9bf5c-0b8b-4a2f-9c4e-c13e85aaa1fb"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/935,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2b74a6ce-09bf-4b97-ad15-288e2c11bccb"",""conversationId"":""7369ea82-e640-4a66-b95c-3c8046575d69"",""error"":""All Groq keys on cooldown"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""openrouter"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed"""
gsm8k/test/936,0.0,None,250,26123.5,groq,1833,stop,
gsm8k/test/937,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b9225653-083c-4666-8dd5-ca1958343800"",""conversationId"":""ba6664d7-ad5e-4c0d-b486-8e6a55e3877d"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/938,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e10f97e6-de30-4b6b-96eb-9ff12863e67f"",""conversationId"":""c2ef2423-f092-4242-ad51-f5aca1539ae5"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/939,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""8eb9996f-e352-4e6e-86fa-5dc21d261014"",""conversationId"":""51b4bc88-2b99-4449-a006-021994f655d7"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/940,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9b3a8845-f865-4724-b995-515d172390a1"",""conversationId"":""6c1dde02-1774-4265-8025-ac0594076727"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/941,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""bc764742-d251-4364-b1ed-f92e895d1178"",""conversationId"":""e8d98cd6-0a70-4f5c-bb06-5441e0e96d65"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/942,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1ec023c4-1ca9-4870-a6a2-c15550e46642"",""conversationId"":""a2c531d9-6329-42ae-bcf3-5a7015b72f9f"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/943,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3fb158d1-525a-4c18-a4a2-845eefbe219b"",""conversationId"":""7a92488c-cd25-44ed-84e9-92ac9afb5448"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/944,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4b39e881-5caf-4cec-977a-bb2b7481d9d2"",""conversationId"":""870488d7-66e6-4f89-ad50-e2e3524a4a6c"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/945,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cd9a1308-ddd8-43fa-be24-a4153a71a18a"",""conversationId"":""74a62cda-d10a-4fac-95d6-ed2493326225"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/946,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""027f6664-f0a8-4817-879e-475f8525e896"",""conversationId"":""08f101b5-c9c0-489f-8f62-85eb4224e208"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/947,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""de5977e3-3238-4fa9-9bdd-775e62943687"",""conversationId"":""2ea89c1f-04ff-45ad-b6b4-747edcb6fde0"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/948,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2fe8f5f7-966d-481f-bbfa-e07caf2872c7"",""conversationId"":""f306c0bf-8c91-4cf4-a545-ce7f3c26efa2"",""error"":""All Gemini keys on cooldown"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""}]}"
gsm8k/test/949,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9921f302-47e5-46dc-8ac8-25df886617e0"",""conversationId"":""d495eba5-5ea1-40e3-b728-b1a0edd0d16c"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/950,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cfbf4184-d7cb-492b-9a72-a7c864b8bc6a"",""conversationId"":""8d2535e6-524a-45b7-b75d-d7fe3445ba98"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/951,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5b3904a2-3398-4266-8fe2-90f9beeae618"",""conversationId"":""20e142d4-e427-445c-bbe6-f8158eea2c23"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/952,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9843faa9-dd06-4a18-a053-6ca3d9bafb32"",""conversationId"":""66f85497-2c6f-4ae2-adc6-9be85314ab8a"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/953,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d0754aa9-8b97-4979-83dc-8f7585351d75"",""conversationId"":""e21b4301-f4b3-432e-a1c4-dec91a015044"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/954,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c5610c14-c7b0-4543-97d4-aecbcf85d506"",""conversationId"":""3298a247-784b-4355-beb0-5d56a5ae0274"",""error"":""All Groq keys on cooldown"",""fallbackChain"":[{""provider"":""groq"",""outcome"":""failed""}]}"
gsm8k/test/955,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a426b02d-a0b0-49fd-b717-704e8551eada"",""conversationId"":""ee6666df-eeef-4dba-88d2-17dcf2dba546"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/956,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a141a218-2c3b-4184-b683-5ef7acf16a17"",""conversationId"":""1f84080e-699f-487f-9268-bff97bc18498"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/957,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6a8014fb-f68d-4107-a747-65606dea6104"",""conversationId"":""e4d66b9e-365c-4eb1-b735-bf4ce0860ba8"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/958,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d50e1271-fc46-4611-bf13-4ec7dc924540"",""conversationId"":""2652c6bf-0ed0-4790-96f5-b1d4f355715a"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/959,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ec13fa8e-300c-4e9f-a38a-e95ee8c66cf1"",""conversationId"":""c947445a-049f-44ee-b16f-da2d38eaad07"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/960,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7ea4e5c0-93b3-4744-84b8-7adf9f34eda7"",""conversationId"":""f6c32c9d-7e73-4db8-9901-26d7d073be62"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/961,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7078b911-6b85-4be4-8296-875b33e425b3"",""conversationId"":""896df70d-ca73-4525-82e4-3977f2c1fc5e"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
