item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/731,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""65ad3416-6020-44ef-8ce9-c3a9c2adf36c"",""conversationId"":""dbcdca27-ad4c-4146-92e2-92871653273c"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/732,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""abecfbc9-0fe1-42b2-a072-23e0733358ad"",""conversationId"":""a4ccc5fe-c271-42ac-81e7-387fcf674f45"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/733,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ef13c4a9-3033-4bf5-98b5-49b72eb86edc"",""conversationId"":""585b113b-29fe-4f88-8e77-2db8c0bdebbd"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/734,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f4478a7b-0f0a-41a1-a76f-76252d7e62b4"",""conversationId"":""34b189c2-d677-4fd4-ac13-8bfefe8d2fc4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/735,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""810ec8de-c10d-426f-9953-049bece45ee8"",""conversationId"":""75b9c352-e39a-47e6-8483-d6231b140d0a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/736,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""99cd82c4-7508-4cd3-b6b1-cccdaef7016f"",""conversationId"":""02169545-08ee-4299-89b4-2ec862fcd065"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/737,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""04309d3e-780d-4662-94ff-298c5e548d70"",""conversationId"":""3db96792-da80-4e5c-9a7e-c1f7e22849c0"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/738,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2a150110-bcfa-4dcf-a163-c8745b2f9c9a"",""conversationId"":""faa2a681-9b1d-4976-a659-64d7a122f825"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/739,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cfa98434-7a0f-40a6-9d01-7f4d65718350"",""conversationId"":""03f55e81-2921-45c9-b91d-234e934fdc42"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/740,1.0,25,25,50227.5,gemini,21738,stop,
gsm8k/test/741,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""21109304-f3ff-4201-806c-fe5c2bc1eb72"",""conversationId"":""8a5bc5e2-4eae-40b7-becb-93af5c79baa4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/742,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f66cccd0-ce5e-4fe6-96d0-75beac3de24c"",""conversationId"":""b07d6969-4cad-4811-99d3-7ab12e86578a"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:failed"
gsm8k/test/743,1.0,8,8,39764.2,gemini,35350,stop,
gsm8k/test/744,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""702f6cd5-97ad-4db9-a15a-f416988c887d"",""conversationId"":""42110ede-c3ff-4896-9c76-ec4a00a8bd1f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/745,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2766812a-a33e-4263-829e-911b4d463dc1"",""conversationId"":""03a12e4c-bdd2-46af-bfc6-a786eb687757"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/746,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""73982627-c672-43fd-9fe6-82828435fbf2"",""conversationId"":""4a7f2c9b-210b-4719-95e5-a9bcc2120490"",""error"":""All providers exhausted | task=research | chain=gemini:failed(unknown) → openrouter:failed(model_not_found) → groq:failed(unknown) → gemini:failed(unknown) → openroute"
gsm8k/test/747,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""eb094366-5556-4604-9a34-6e15c615e02a"",""conversationId"":""50b8bcc8-f7be-475a-b200-e0b6c2e49d2b"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/748,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4582f7a6-1ad7-466c-ad1e-c4bf741ec4ba"",""conversationId"":""ae200e41-d5aa-426c-9678-431c62697dcf"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/749,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9eac7ad7-301f-4646-9c8e-07b7b6a1d814"",""conversationId"":""c5eeffc0-3e41-4317-8279-44b5e9fa3511"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/750,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e9afd024-79f3-4450-9e93-17d796773ca8"",""conversationId"":""1cecb016-b23f-4049-887a-525d3cec2275"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/751,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""53ae9a4d-dca9-4893-a010-fb23d8c6162f"",""conversationId"":""243f21d9-4024-4b60-b2bb-0fc21ad46f11"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/752,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5e83b626-a6be-4a72-8556-1025bc7a6980"",""conversationId"":""5955bb18-81df-4752-997e-1a39e841f1bb"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/753,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""38a03e9b-ce3f-4f92-8126-63df04fd4144"",""conversationId"":""0859ffe7-dfbd-4f21-8e84-143794ff9e59"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/754,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9a582ce7-93f8-4f82-af81-8aae37e0e563"",""conversationId"":""cc19c857-693b-46a2-9071-d1fa4f63a5c1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/755,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""547cee73-f7ee-46e7-8946-76861c128a20"",""conversationId"":""ccb6eb0e-d89a-4b17-b0ce-6ef182b9223e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/756,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f222a67b-9a8c-4ea0-a5fc-84dff20e44c3"",""conversationId"":""02b9227a-a4a2-4682-bbe5-edd56debeaef"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/757,1.0,75,75,44328.5,gemini,20166,stop,
gsm8k/test/758,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d2b886d4-a12e-4a79-b6e4-73e5bfb28f1e"",""conversationId"":""39afe663-1c2d-4a93-9df9-f5a43ae5db42"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/759,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9eeeeac7-0055-4a95-ad65-ab02ae123844"",""conversationId"":""dd60f4b5-9ae7-4e43-9404-7a710fc0d0b5"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/760,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f05db33b-e56c-40d7-a678-b24bd209032a"",""conversationId"":""79b16f51-e04a-4367-ba77-a48a529568cb"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/761,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""60c85bac-9c81-4404-aad1-5241ade43f79"",""conversationId"":""56e30b0b-e71d-45bf-befc-9414b347aba1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/762,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""83073ac5-05cc-4fac-b73b-c38a89dc7c99"",""conversationId"":""22e569d2-df8c-4469-bd73-0dec46cd8236"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/763,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""44c78fc1-203e-4e82-b349-7eafdf616620"",""conversationId"":""f7f73cbe-8797-4af0-819a-216436a4cc9c"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/764,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fb90ca0d-c411-48e3-8588-cd196db86121"",""conversationId"":""d0b45605-0e4e-4c24-ae9d-25bccca6532f"",""error"":""All providers exhausted | task=research | chain=gemini:failed(unknown) → openrouter:failed(model_not_found) → groq:failed(unknown) → gemini:failed(unknown) → openroute"
gsm8k/test/765,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""59a393ed-6d66-483d-93d2-62c698d76216"",""conversationId"":""7c5990fc-b33b-46bf-8b57-8912cac44224"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/766,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""adc78917-3121-4231-98f2-243f77676a64"",""conversationId"":""76a8f0cb-d620-4a40-a769-08e8e675a020"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/767,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a5741cc3-e7b6-4f2c-afb6-3b4bccd4bd33"",""conversationId"":""e0c0e669-70e5-408b-9bc1-7d636d8c98e1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/768,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""571f805e-68dd-4b17-9238-de18542f375a"",""conversationId"":""e3e97c64-f160-4606-a859-7f4611bfd648"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/769,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""8c8f7e34-613b-4287-a8b3-89f06c1e330b"",""conversationId"":""c4efa234-97c4-41c6-8ceb-fa4ba5be6c37"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/770,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""98a4677a-41c4-4a54-a894-1ca97406dd13"",""conversationId"":""ea55f2ce-578f-4b79-816f-882abd745eed"",""error"":""All providers exhausted | task=research | chain=gemini:failed(unknown) → openrouter:failed(model_not_found) → groq:failed(unknown) → gemini:failed(unknown) → openroute"
gsm8k/test/771,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""22089eec-12a0-45b8-b1d2-4a109cfe9323"",""conversationId"":""6782309a-3be8-4cfa-a488-2462c4e6b9f5"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/772,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9f585993-7420-45bd-9a47-1a14bfbf4fb9"",""conversationId"":""024b22d7-8463-4236-9ab7-6f3cc6e500b1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/773,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""225121af-aaa8-449f-926d-4d5b0f1a8a77"",""conversationId"":""06dce765-9f99-407b-9420-4f2a1cc2cc7f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/774,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4545bc9a-9757-46d1-bb10-cdef8eeec7f8"",""conversationId"":""00a499a5-f844-4c96-9c78-18a5158248bb"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/775,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""bd95cef0-3c05-4585-bd01-66b8a9f7e27b"",""conversationId"":""49f405be-1a21-458b-bdaa-0324bec26f9a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/776,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d007dd0e-63e9-496c-8711-d3eb903cf0c1"",""conversationId"":""6947944e-bbd8-4937-8c88-f3c3d1406e86"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/777,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e816fa28-b078-4fa5-b86a-626e20a352e2"",""conversationId"":""e7a565d1-6d3e-49c0-a209-1d29cc2f9ef2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/778,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f0587b35-a6fe-460f-9697-cb5f063b1f4c"",""conversationId"":""280912be-84ac-4dde-80aa-4f9938ed4d80"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/779,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""106cc7fe-3491-439a-a214-67b1396ea2db"",""conversationId"":""c56c8bb9-0cc9-4664-8317-89ff18470d3a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
